city,timestamp,temperature,season
Moscow,2018-09-29,10.95979422561474,autumn
Moscow,2018-09-30,11.549529821258881,autumn
Moscow,2018-10-01,8.318586372822951,autumn
Moscow,2018-10-02,5.131687530371629,autumn
Moscow,2018-10-03,3.0193356903345556,autumn
Moscow,2018-10-04,8.339644481979722,autumn
Moscow,2018-10-05,12.706831394300863,autumn
Moscow,2018-10-06,12.760479420579763,autumn
Moscow,2018-10-07,-0.7943529421322175,autumn
Moscow,2018-10-08,7.0993179710892615,autumn
Moscow,2018-10-09,11.800746886903383,autumn
Moscow,2018-10-10,13.140845982514053,autumn
Moscow,2018-10-11,0.018213385551788086,autumn
Moscow,2018-10-12,7.4547312808553325,autumn
Moscow,2018-10-13,17.681893540204033,autumn
Moscow,2018-10-14,16.087271489337216,autumn
Moscow,2018-10-15,3.7434944345768804,autumn
Moscow,2018-10-16,10.034277880104026,autumn
Moscow,2018-10-17,17.291019557649193,autumn
Moscow,2018-10-18,3.5367305738666914,autumn
Moscow,2018-10-19,8.851524474052843,autumn
Moscow,2018-10-20,15.12708813972269,autumn
Moscow,2018-10-21,11.150310495649919,autumn
Moscow,2018-10-22,13.574507240743076,autumn
Moscow,2018-10-23,-3.071718525673056,autumn
Moscow,2018-10-24,4.2607892936543905,autumn
Moscow,2018-10-25,15.055240050956339,autumn
Moscow,2018-10-26,6.174615268296472,autumn
Moscow,2018-10-27,12.488155746672255,autumn
Moscow,2018-10-28,13.322443713575707,autumn
Moscow,2018-10-29,6.464123067589283,autumn
Moscow,2018-10-30,7.580653495110878,autumn
Moscow,2018-10-31,5.53941791691315,autumn
Moscow,2018-11-01,9.348657282608652,autumn
Moscow,2018-11-02,11.611349627238926,autumn
Moscow,2018-11-03,8.432718745078722,autumn
Moscow,2018-11-04,6.434442865945176,autumn
Moscow,2018-11-05,7.164294560488307,autumn
Moscow,2018-11-06,13.769477570729595,autumn
Moscow,2018-11-07,3.670692461464033,autumn
Moscow,2018-11-08,3.7627076239637827,autumn
Moscow,2018-11-09,1.5451466027944925,autumn
Moscow,2018-11-10,16.46970819033354,autumn
Moscow,2018-11-11,11.403349488446816,autumn
Moscow,2018-11-12,-2.9265085302379212,autumn
Moscow,2018-11-13,4.908271439584069,autumn
Moscow,2018-11-14,8.981168214562015,autumn
Moscow,2018-11-15,4.6131994587406755,autumn
Moscow,2018-11-16,7.8027013439531645,autumn
Moscow,2018-11-17,10.184767048471336,autumn
Moscow,2018-11-18,5.650343927503037,autumn
Moscow,2018-11-19,4.948459210065722,autumn
Moscow,2018-11-20,17.26015075666304,autumn
Moscow,2018-11-21,2.2772504012201225,autumn
Moscow,2018-11-22,13.988975440919578,autumn
Moscow,2018-11-23,4.58745229266502,autumn
Moscow,2018-11-24,12.503062809056823,autumn
Moscow,2018-11-25,10.661140636584479,autumn
Moscow,2018-11-26,9.817800329187143,autumn
Moscow,2018-11-27,4.8527966214263865,autumn
Moscow,2018-11-28,0.3217922480692579,autumn
Moscow,2018-11-29,10.99172344614318,autumn
Moscow,2018-11-30,11.844807358359269,autumn
Moscow,2018-12-01,-6.504303956847039,winter
Moscow,2018-12-02,-14.256858886575628,winter
Moscow,2018-12-03,-16.428059704285666,winter
Moscow,2018-12-04,-1.5241491946114465,winter
Moscow,2018-12-05,-5.223062871941383,winter
Moscow,2018-12-06,-14.837819309497526,winter
Moscow,2018-12-07,-15.051024525585778,winter
Moscow,2018-12-08,-16.211295620443178,winter
Moscow,2018-12-09,-18.75177873386773,winter
Moscow,2018-12-10,-8.238231089614505,winter
Moscow,2018-12-11,-12.491350038136938,winter
Moscow,2018-12-12,-6.708693711932755,winter
Moscow,2018-12-13,-11.256336445607284,winter
Moscow,2018-12-14,-4.75417550254314,winter
Moscow,2018-12-15,-3.6672519947110036,winter
Moscow,2018-12-16,-2.3651626087483155,winter
Moscow,2018-12-17,-9.086607474800507,winter
Moscow,2018-12-18,-10.296156880032687,winter
Moscow,2018-12-19,-5.502305130041235,winter
Moscow,2018-12-20,-21.896322394672325,winter
Moscow,2018-12-21,-10.90767933234684,winter
Moscow,2018-12-22,-9.043076167295098,winter
Moscow,2018-12-23,-16.596665399207584,winter
Moscow,2018-12-24,-15.522300377574256,winter
Moscow,2018-12-25,-15.427744565925337,winter
Moscow,2018-12-26,-14.100445702310223,winter
Moscow,2018-12-27,-6.674189847889114,winter
Moscow,2018-12-28,-9.968235306468632,winter
Moscow,2018-12-29,-9.828445868542664,winter
Moscow,2018-12-30,-10.028922182566735,winter
Moscow,2018-12-31,-17.79080794270778,winter
Moscow,2019-01-01,-14.492404509269532,winter
Moscow,2019-01-02,-4.3932193203594085,winter
Moscow,2019-01-03,-7.173655460540333,winter
Moscow,2019-01-04,-13.773304378044127,winter
Moscow,2019-01-05,-6.67009926483638,winter
Moscow,2019-01-06,-9.975808956086643,winter
Moscow,2019-01-07,-9.709331038335776,winter
Moscow,2019-01-08,-3.519852445970856,winter
Moscow,2019-01-09,-19.376080821801246,winter
Moscow,2019-01-10,3.1246292001124214,winter
Moscow,2019-01-11,-6.246625328505398,winter
Moscow,2019-01-12,-13.125632670566485,winter
Moscow,2019-01-13,-6.243112432674906,winter
Moscow,2019-01-14,-11.927448947567719,winter
Moscow,2019-01-15,-3.7109274205564162,winter
Moscow,2019-01-16,-7.159685058341503,winter
Moscow,2019-01-17,-13.228318319266812,winter
Moscow,2019-01-18,-4.786131140017517,winter
Moscow,2019-01-19,-13.820703852374972,winter
Moscow,2019-01-20,-2.8528224024279254,winter
Moscow,2019-01-21,-5.165977674209658,winter
Moscow,2019-01-22,-1.8391926943616035,winter
Moscow,2019-01-23,-15.538934783720075,winter
Moscow,2019-01-24,-9.920894958146269,winter
Moscow,2019-01-25,-10.035657423536184,winter
Moscow,2019-01-26,-8.420884367086204,winter
Moscow,2019-01-27,-10.43639681644613,winter
Moscow,2019-01-28,-0.7328820227140138,winter
Moscow,2019-01-29,-13.822767029311489,winter
Moscow,2019-01-30,-6.302094191896442,winter
Moscow,2019-01-31,-12.889798382523514,winter
Moscow,2019-02-01,-11.454158953728719,winter
Moscow,2019-02-02,-15.780887658137239,winter
Moscow,2019-02-03,-9.858278777934034,winter
Moscow,2019-02-04,-8.40768319843511,winter
Moscow,2019-02-05,-3.2713117517773282,winter
Moscow,2019-02-06,-10.570600537859479,winter
Moscow,2019-02-07,1.2662225489561578,winter
Moscow,2019-02-08,-5.559504128554413,winter
Moscow,2019-02-09,-12.053837245700624,winter
Moscow,2019-02-10,-14.521378743497657,winter
Moscow,2019-02-11,-12.708852202737194,winter
Moscow,2019-02-12,-16.287561037198508,winter
Moscow,2019-02-13,-3.0625189810335973,winter
Moscow,2019-02-14,-9.23243385438829,winter
Moscow,2019-02-15,-12.025189645587156,winter
Moscow,2019-02-16,-13.067419707404307,winter
Moscow,2019-02-17,-12.507185807441813,winter
Moscow,2019-02-18,-5.528607057486165,winter
Moscow,2019-02-19,-0.87493640959676,winter
Moscow,2019-02-20,-11.650296034620721,winter
Moscow,2019-02-21,-14.079586518340086,winter
Moscow,2019-02-22,-8.148798552706646,winter
Moscow,2019-02-23,-5.4611299754766645,winter
Moscow,2019-02-24,-12.153008208088028,winter
Moscow,2019-02-25,-12.010686913805941,winter
Moscow,2019-02-26,-8.46753382469452,winter
Moscow,2019-02-27,-6.535283529660835,winter
Moscow,2019-02-28,-12.68658011557034,winter
Moscow,2019-03-01,3.029751303390969,spring
Moscow,2019-03-02,-8.767215763991063,spring
Moscow,2019-03-03,7.634747885817987,spring
Moscow,2019-03-04,2.5020193991790953,spring
Moscow,2019-03-05,6.5149423074641515,spring
Moscow,2019-03-06,5.109831706533434,spring
Moscow,2019-03-07,1.2471458764353094,spring
Moscow,2019-03-08,7.601219123889789,spring
Moscow,2019-03-09,11.210116624173729,spring
Moscow,2019-03-10,11.661007348399927,spring
Moscow,2019-03-11,10.635840401053759,spring
Moscow,2019-03-12,-7.079897165196915,spring
Moscow,2019-03-13,0.08016210462867956,spring
Moscow,2019-03-14,3.292454772951774,spring
Moscow,2019-03-15,10.439245434974788,spring
Moscow,2019-03-16,9.287912386704235,spring
Moscow,2019-03-17,2.458948982437976,spring
Moscow,2019-03-18,-1.5907420999127408,spring
Moscow,2019-03-19,5.338829602540629,spring
Moscow,2019-03-20,5.8763969599378445,spring
Moscow,2019-03-21,2.4443558777013283,spring
Moscow,2019-03-22,8.319609033301013,spring
Moscow,2019-03-23,4.136894328123828,spring
Moscow,2019-03-24,9.444312923188049,spring
Moscow,2019-03-25,15.273788200306893,spring
Moscow,2019-03-26,-2.354767803582691,spring
Moscow,2019-03-27,14.942991287879732,spring
Moscow,2019-03-28,-2.9241737022111893,spring
Moscow,2019-03-29,8.96586579200176,spring
Moscow,2019-03-30,6.820272651952308,spring
Moscow,2019-03-31,4.15499625543599,spring
Moscow,2019-04-01,11.418702078421823,spring
Moscow,2019-04-02,13.211635910029884,spring
Moscow,2019-04-03,15.142982393661338,spring
Moscow,2019-04-04,13.795580889165244,spring
Moscow,2019-04-05,5.067990285724628,spring
Moscow,2019-04-06,13.972375601260662,spring
Moscow,2019-04-07,2.8923900058541485,spring
Moscow,2019-04-08,8.106452480327007,spring
Moscow,2019-04-09,8.720832554198646,spring
Moscow,2019-04-10,12.217946354408525,spring
Moscow,2019-04-11,4.999282619846115,spring
Moscow,2019-04-12,15.508155353946622,spring
Moscow,2019-04-13,13.33069715756687,spring
Moscow,2019-04-14,-0.236121607660146,spring
Moscow,2019-04-15,8.203761402027073,spring
Moscow,2019-04-16,1.0738713870494934,spring
Moscow,2019-04-17,4.845978192407502,spring
Moscow,2019-04-18,6.97988758606413,spring
Moscow,2019-04-19,1.964348286012545,spring
Moscow,2019-04-20,5.785866218889085,spring
Moscow,2019-04-21,1.9125395019092322,spring
Moscow,2019-04-22,0.5612146381956924,spring
Moscow,2019-04-23,4.2114330505676865,spring
Moscow,2019-04-24,-3.445275474155716,spring
Moscow,2019-04-25,8.00730047133586,spring
Moscow,2019-04-26,-0.553215923445169,spring
Moscow,2019-04-27,2.9849822459409348,spring
Moscow,2019-04-28,11.499972388481503,spring
Moscow,2019-04-29,9.13816672282361,spring
Moscow,2019-04-30,5.389103275443577,spring
Moscow,2019-05-01,3.816876377613606,spring
Moscow,2019-05-02,8.425681625611308,spring
Moscow,2019-05-03,10.503523883201908,spring
Moscow,2019-05-04,16.317492547876054,spring
Moscow,2019-05-05,-0.12816256030753337,spring
Moscow,2019-05-06,-3.025428473600888,spring
Moscow,2019-05-07,5.5882408595106075,spring
Moscow,2019-05-08,4.121809533230369,spring
Moscow,2019-05-09,-3.646196346283986,spring
Moscow,2019-05-10,-3.5070490068492557,spring
Moscow,2019-05-11,4.539172175600107,spring
Moscow,2019-05-12,6.934230836231983,spring
Moscow,2019-05-13,-0.5800012243390444,spring
Moscow,2019-05-14,16.018487876359746,spring
Moscow,2019-05-15,4.187571469038868,spring
Moscow,2019-05-16,10.477201265984135,spring
Moscow,2019-05-17,7.883183071881255,spring
Moscow,2019-05-18,2.7128877423605258,spring
Moscow,2019-05-19,11.505070050631517,spring
Moscow,2019-05-20,4.908477487787555,spring
Moscow,2019-05-21,14.928397122892607,spring
Moscow,2019-05-22,0.08430856213415971,spring
Moscow,2019-05-23,0.5741290024361216,spring
Moscow,2019-05-24,14.098821690733992,spring
Moscow,2019-05-25,10.699067317482942,spring
Moscow,2019-05-26,6.768763693384287,spring
Moscow,2019-05-27,3.6608144016213893,spring
Moscow,2019-05-28,3.9914761209563694,spring
Moscow,2019-05-29,8.947741968044978,spring
Moscow,2019-05-30,11.240285274044764,spring
Moscow,2019-05-31,17.882065548122732,spring
Moscow,2019-06-01,24.547840244194745,summer
Moscow,2019-06-02,15.727238332634192,summer
Moscow,2019-06-03,19.833469371419994,summer
Moscow,2019-06-04,21.60852823578177,summer
Moscow,2019-06-05,18.92413789105433,summer
Moscow,2019-06-06,12.973234498329687,summer
Moscow,2019-06-07,16.47938106229449,summer
Moscow,2019-06-08,21.765522469584106,summer
Moscow,2019-06-09,12.38566008987393,summer
Moscow,2019-06-10,18.083302921455704,summer
Moscow,2019-06-11,23.773447992238633,summer
Moscow,2019-06-12,14.470632131791115,summer
Moscow,2019-06-13,22.106755211153526,summer
Moscow,2019-06-14,15.552787166921902,summer
Moscow,2019-06-15,11.925981472361485,summer
Moscow,2019-06-16,16.608954010339883,summer
Moscow,2019-06-17,11.595072347118975,summer
Moscow,2019-06-18,23.401996589785988,summer
Moscow,2019-06-19,6.136102923918841,summer
Moscow,2019-06-20,23.61523733235935,summer
Moscow,2019-06-21,21.588084632508885,summer
Moscow,2019-06-22,10.283025064750419,summer
Moscow,2019-06-23,20.441253413138373,summer
Moscow,2019-06-24,14.479218275838631,summer
Moscow,2019-06-25,16.894321849107683,summer
Moscow,2019-06-26,23.200173720192645,summer
Moscow,2019-06-27,18.61985745533212,summer
Moscow,2019-06-28,25.384336270108417,summer
Moscow,2019-06-29,13.014989968171413,summer
Moscow,2019-06-30,17.316278527437305,summer
Moscow,2019-07-01,15.038917996737196,summer
Moscow,2019-07-02,19.15772288803204,summer
Moscow,2019-07-03,23.588884442468675,summer
Moscow,2019-07-04,22.018423492644235,summer
Moscow,2019-07-05,17.878955227599814,summer
Moscow,2019-07-06,21.52813190016067,summer
Moscow,2019-07-07,18.847459049490492,summer
Moscow,2019-07-08,20.628944098320986,summer
Moscow,2019-07-09,22.442998624041678,summer
Moscow,2019-07-10,31.80270247965362,summer
Moscow,2019-07-11,32.053722695714846,summer
Moscow,2019-07-12,15.756978913573455,summer
Moscow,2019-07-13,25.644453138163634,summer
Moscow,2019-07-14,12.588286336616163,summer
Moscow,2019-07-15,14.498772283728808,summer
Moscow,2019-07-16,18.293211805789348,summer
Moscow,2019-07-17,14.386049748333734,summer
Moscow,2019-07-18,20.34524563160052,summer
Moscow,2019-07-19,12.79616869138053,summer
Moscow,2019-07-20,17.48767221832085,summer
Moscow,2019-07-21,18.60407717475677,summer
Moscow,2019-07-22,19.146080000735232,summer
Moscow,2019-07-23,22.198706583710507,summer
Moscow,2019-07-24,16.306511681095973,summer
Moscow,2019-07-25,16.00186865299315,summer
Moscow,2019-07-26,11.23960369064022,summer
Moscow,2019-07-27,14.335861554709213,summer
Moscow,2019-07-28,15.173069469604894,summer
Moscow,2019-07-29,20.723857121321537,summer
Moscow,2019-07-30,16.991020040535574,summer
Moscow,2019-07-31,10.713555385310775,summer
Moscow,2019-08-01,19.193297145992386,summer
Moscow,2019-08-02,24.125073916527356,summer
Moscow,2019-08-03,21.744300918052883,summer
Moscow,2019-08-04,9.345527272475119,summer
Moscow,2019-08-05,21.53189129150733,summer
Moscow,2019-08-06,17.044068879947783,summer
Moscow,2019-08-07,16.07896959551659,summer
Moscow,2019-08-08,23.506053876433125,summer
Moscow,2019-08-09,16.73517391846414,summer
Moscow,2019-08-10,11.539505150982276,summer
Moscow,2019-08-11,22.531647480388983,summer
Moscow,2019-08-12,11.581261887322071,summer
Moscow,2019-08-13,15.844281449870778,summer
Moscow,2019-08-14,17.555422683055216,summer
Moscow,2019-08-15,17.862800265728136,summer
Moscow,2019-08-16,28.80088430970122,summer
Moscow,2019-08-17,23.970942199048146,summer
Moscow,2019-08-18,15.886946380194647,summer
Moscow,2019-08-19,11.516118183374724,summer
Moscow,2019-08-20,18.085680380588514,summer
Moscow,2019-08-21,19.077097404470134,summer
Moscow,2019-08-22,26.562479243160254,summer
Moscow,2019-08-23,18.804668084552276,summer
Moscow,2019-08-24,9.764378275734803,summer
Moscow,2019-08-25,16.51534562408843,summer
Moscow,2019-08-26,21.780493624619762,summer
Moscow,2019-08-27,18.32406604203953,summer
Moscow,2019-08-28,17.83216876803927,summer
Moscow,2019-08-29,28.749320649568574,summer
Moscow,2019-08-30,11.269135209291074,summer
Moscow,2019-08-31,14.301180063966614,summer
Moscow,2019-09-01,8.569986791516383,autumn
Moscow,2019-09-02,15.418089157362378,autumn
Moscow,2019-09-03,9.423311102142469,autumn
Moscow,2019-09-04,3.5071792455834636,autumn
Moscow,2019-09-05,8.133032182147382,autumn
Moscow,2019-09-06,6.131772645772443,autumn
Moscow,2019-09-07,13.22105702470806,autumn
Moscow,2019-09-08,6.7426836332066635,autumn
Moscow,2019-09-09,7.305095759806646,autumn
Moscow,2019-09-10,5.205615917437619,autumn
Moscow,2019-09-11,9.287184496119645,autumn
Moscow,2019-09-12,-1.885733311675315,autumn
Moscow,2019-09-13,16.15646249103459,autumn
Moscow,2019-09-14,7.482243426067817,autumn
Moscow,2019-09-15,6.019910868803663,autumn
Moscow,2019-09-16,6.929705567764273,autumn
Moscow,2019-09-17,8.891350965314942,autumn
Moscow,2019-09-18,7.771204259901502,autumn
Moscow,2019-09-19,11.004185263884061,autumn
Moscow,2019-09-20,5.476114566535626,autumn
Moscow,2019-09-21,14.075439963354139,autumn
Moscow,2019-09-22,2.437848400077894,autumn
Moscow,2019-09-23,11.494848809166655,autumn
Moscow,2019-09-24,7.033039648660159,autumn
Moscow,2019-09-25,12.038261374289181,autumn
Moscow,2019-09-26,4.772341778321913,autumn
Moscow,2019-09-27,14.157774522200866,autumn
Moscow,2019-09-28,6.642634546633973,autumn
Moscow,2019-09-29,6.509452061617766,autumn
Moscow,2019-09-30,11.245489150696523,autumn
Moscow,2019-10-01,9.621668357077207,autumn
Moscow,2019-10-02,-1.8929587107247592,autumn
Moscow,2019-10-03,6.601663761426907,autumn
Moscow,2019-10-04,9.283455610304951,autumn
Moscow,2019-10-05,7.364572429300576,autumn
Moscow,2019-10-06,13.37946020967457,autumn
Moscow,2019-10-07,18.691255127876737,autumn
Moscow,2019-10-08,6.839878399616472,autumn
Moscow,2019-10-09,-2.489330892783803,autumn
Moscow,2019-10-10,6.1608813417356405,autumn
Moscow,2019-10-11,4.028283093555159,autumn
Moscow,2019-10-12,9.932903352862024,autumn
Moscow,2019-10-13,10.881692397311351,autumn
Moscow,2019-10-14,5.231612627132774,autumn
Moscow,2019-10-15,7.761046626203138,autumn
Moscow,2019-10-16,10.848649024480359,autumn
Moscow,2019-10-17,14.135526746938819,autumn
Moscow,2019-10-18,-4.486719418925139,autumn
Moscow,2019-10-19,5.311751136051988,autumn
Moscow,2019-10-20,12.726620134975745,autumn
Moscow,2019-10-21,13.320137155853828,autumn
Moscow,2019-10-22,-0.5012610674721802,autumn
Moscow,2019-10-23,5.329297800542342,autumn
Moscow,2019-10-24,-0.23007243881877848,autumn
Moscow,2019-10-25,12.704127606494819,autumn
Moscow,2019-10-26,10.969830500272892,autumn
Moscow,2019-10-27,9.268403798571178,autumn
Moscow,2019-10-28,7.66727600920129,autumn
Moscow,2019-10-29,6.622511570079298,autumn
Moscow,2019-10-30,11.919025098000754,autumn
Moscow,2019-10-31,10.195892305219107,autumn
Moscow,2019-11-01,3.4300730966488207,autumn
Moscow,2019-11-02,9.725125171132266,autumn
Moscow,2019-11-03,13.62269056565476,autumn
Moscow,2019-11-04,11.081412536671884,autumn
Moscow,2019-11-05,6.92905050241011,autumn
Moscow,2019-11-06,5.672738608840233,autumn
Moscow,2019-11-07,6.2837586772936636,autumn
Moscow,2019-11-08,7.338769537927898,autumn
Moscow,2019-11-09,8.197882681759591,autumn
Moscow,2019-11-10,11.59110132103929,autumn
Moscow,2019-11-11,11.78583109696112,autumn
Moscow,2019-11-12,8.646526456341013,autumn
Moscow,2019-11-13,13.055830854696769,autumn
Moscow,2019-11-14,2.2226801167531,autumn
Moscow,2019-11-15,5.663506804899271,autumn
Moscow,2019-11-16,1.4125273210229405,autumn
Moscow,2019-11-17,8.436196692162907,autumn
Moscow,2019-11-18,7.133221450924455,autumn
Moscow,2019-11-19,7.968432193386765,autumn
Moscow,2019-11-20,6.571568535392542,autumn
Moscow,2019-11-21,7.94197191625622,autumn
Moscow,2019-11-22,7.734082017064773,autumn
Moscow,2019-11-23,4.181748422108273,autumn
Moscow,2019-11-24,9.38215400447212,autumn
Moscow,2019-11-25,6.007609335801475,autumn
Moscow,2019-11-26,7.760153742413296,autumn
Moscow,2019-11-27,4.125658546547623,autumn
Moscow,2019-11-28,11.372789978759371,autumn
Moscow,2019-11-29,8.311704110793508,autumn
Moscow,2019-11-30,9.59741161050618,autumn
Moscow,2019-12-01,-18.2899489176935,winter
Moscow,2019-12-02,-3.8349439005368993,winter
Moscow,2019-12-03,-4.302258625479636,winter
Moscow,2019-12-04,-10.379740368002878,winter
Moscow,2019-12-05,-15.226847466122088,winter
Moscow,2019-12-06,-13.198553640268091,winter
Moscow,2019-12-07,-9.796101602166685,winter
Moscow,2019-12-08,-9.823160332722095,winter
Moscow,2019-12-09,-11.649395150155692,winter
Moscow,2019-12-10,0.81712202280168,winter
Moscow,2019-12-11,-1.0668066997955563,winter
Moscow,2019-12-12,-11.010702726266238,winter
Moscow,2019-12-13,-24.125134752287465,winter
Moscow,2019-12-14,-11.895370880635308,winter
Moscow,2019-12-15,-10.615460389200127,winter
Moscow,2019-12-16,-8.937534118316254,winter
Moscow,2019-12-17,-10.501362318944157,winter
Moscow,2019-12-18,-13.309094058204462,winter
Moscow,2019-12-19,-3.4503565553838023,winter
Moscow,2019-12-20,-12.960834953531219,winter
Moscow,2019-12-21,-9.275805929666522,winter
Moscow,2019-12-22,-8.721674144757587,winter
Moscow,2019-12-23,4.974116429916826,winter
Moscow,2019-12-24,-11.890234436770122,winter
Moscow,2019-12-25,-14.126522553552128,winter
Moscow,2019-12-26,-6.367870740961758,winter
Moscow,2019-12-27,-9.631970529836236,winter
Moscow,2019-12-28,-14.316923512406412,winter
Moscow,2019-12-29,-16.846698302156135,winter
Sydney,2010-01-01,8.083894464019188,winter
Sydney,2010-01-02,18.20757612916305,winter
Sydney,2010-01-03,8.035727061438477,winter
Sydney,2010-01-04,5.90122190923411,winter
Sydney,2010-01-05,6.045746581579807,winter
Sydney,2010-01-06,11.046510565050877,winter
Sydney,2010-01-07,4.672332685109672,winter
Sydney,2010-01-08,15.85853046474139,winter
Sydney,2010-01-09,-0.3320114286750311,winter
Sydney,2010-01-10,18.356411224793085,winter
Sydney,2010-01-11,14.586920085168156,winter
Sydney,2010-01-12,5.750345770029567,winter
Sydney,2010-01-13,5.824838841645298,winter
Sydney,2010-01-14,9.443783746281674,winter
Sydney,2010-01-15,9.465651520903743,winter
Sydney,2010-01-16,10.982770212053122,winter
Sydney,2010-01-17,11.043798945660004,winter
Sydney,2010-01-18,16.319887346253843,winter
Sydney,2010-01-19,13.578873013038875,winter
Sydney,2010-01-20,18.93152445997505,winter
Sydney,2010-01-21,10.424321074462558,winter
Sydney,2010-01-22,5.399814066712494,winter
Sydney,2010-01-23,7.302013542210762,winter
Sydney,2010-01-24,19.131190209439893,winter
Sydney,2010-01-25,9.365163957903277,winter
Sydney,2010-01-26,13.465682436266269,winter
Sydney,2010-01-27,6.1227304661947795,winter
Sydney,2010-01-28,7.19040594428786,winter
Sydney,2010-01-29,9.97894168387791,winter
Sydney,2010-01-30,11.32071943397418,winter
Sydney,2010-01-31,6.524619051354057,winter
Sydney,2010-02-01,2.2956267103600076,winter
Sydney,2010-02-02,13.48126618048526,winter
Sydney,2010-02-03,12.068414587136413,winter
Sydney,2010-02-04,-0.38912228364894474,winter
Sydney,2010-02-05,13.920453956076866,winter
Sydney,2010-02-06,16.540944399802097,winter
Sydney,2010-02-07,12.356277199889075,winter
Sydney,2010-02-08,15.667344474949385,winter
Sydney,2010-02-09,20.027310289621823,winter
Sydney,2010-02-10,22.11877666309382,winter
Sydney,2010-02-11,18.740534783518978,winter
Sydney,2010-02-12,13.40288406244561,winter
Sydney,2010-02-13,15.682163245213271,winter
Sydney,2010-02-14,5.925127275149153,winter
Sydney,2010-02-15,12.468526695647602,winter
Sydney,2010-02-16,13.80214026064263,winter
Sydney,2010-02-17,14.847689027184833,winter
Sydney,2010-02-18,8.680448734965521,winter
Sydney,2010-02-19,2.9078142437830934,winter
Sydney,2010-02-20,12.430129405312831,winter
Sydney,2010-02-21,5.65899396084245,winter
Sydney,2010-02-22,4.734535794504602,winter
Sydney,2010-02-23,8.74472519526391,winter
Sydney,2010-02-24,18.053588047963697,winter
Sydney,2010-02-25,13.002558608421728,winter
Sydney,2010-02-26,21.121492848246024,winter
Sydney,2010-02-27,14.907014842404115,winter
Sydney,2010-02-28,17.254378849238023,winter
Sydney,2010-03-01,13.313331047850538,spring
Sydney,2010-03-02,23.684352865999674,spring
Sydney,2010-03-03,16.63181456234109,spring
Sydney,2010-03-04,13.578690450295943,spring
Sydney,2010-03-05,14.460531642156871,spring
Sydney,2010-03-06,22.31141732600868,spring
Sydney,2010-03-07,12.305142960582817,spring
Sydney,2010-03-08,17.44812813088439,spring
Sydney,2010-03-09,28.700408136747505,spring
Sydney,2010-03-10,16.398280108017417,spring
Sydney,2010-03-11,22.390572323777953,spring
Sydney,2010-03-12,15.14953805482361,spring
Sydney,2010-03-13,18.220422102062845,spring
Sydney,2010-03-14,12.014722036247848,spring
Sydney,2010-03-15,21.575182915261973,spring
Sydney,2010-03-16,14.258457027481278,spring
Sydney,2010-03-17,20.486657630393132,spring
Sydney,2010-03-18,11.259513170507399,spring
Sydney,2010-03-19,23.166926202689904,spring
Sydney,2010-03-20,19.71846502216567,spring
Sydney,2010-03-21,27.673836766659903,spring
Sydney,2010-03-22,5.450176601411718,spring
Sydney,2010-03-23,24.997862217990154,spring
Sydney,2010-03-24,19.380635338819644,spring
Sydney,2010-03-25,8.26607977732637,spring
Sydney,2010-03-26,21.777657614364156,spring
Sydney,2010-03-27,14.026389934265817,spring
Sydney,2010-03-28,27.756090788647754,spring
Sydney,2010-03-29,16.09333659447851,spring
Sydney,2010-03-30,18.656900624191355,spring
Sydney,2010-03-31,6.6655165420223135,spring
Sydney,2010-04-01,12.749095442064764,spring
Sydney,2010-04-02,16.620644007769684,spring
Sydney,2010-04-03,20.719725569671237,spring
Sydney,2010-04-04,15.813417153433544,spring
Sydney,2010-04-05,19.850643117602427,spring
Sydney,2010-04-06,10.091819236996448,spring
Sydney,2010-04-07,6.760238196061167,spring
Sydney,2010-04-08,23.529382253278513,spring
Sydney,2010-04-09,17.070703812223567,spring
Sydney,2010-04-10,14.698290821770634,spring
Sydney,2010-04-11,10.971875140405277,spring
Sydney,2010-04-12,25.125634384415754,spring
Sydney,2010-04-13,21.20588756284257,spring
Sydney,2010-04-14,18.329270401647072,spring
Sydney,2010-04-15,19.535421747725593,spring
Sydney,2010-04-16,10.614421924047637,spring
Sydney,2010-04-17,14.52059590827996,spring
Sydney,2010-04-18,23.16509369666099,spring
Sydney,2010-04-19,21.575190645371165,spring
Sydney,2010-04-20,14.28739686471494,spring
Sydney,2010-04-21,17.068634236871794,spring
Sydney,2010-04-22,16.126051653999514,spring
Sydney,2010-04-23,15.082533859320094,spring
Sydney,2010-04-24,16.595057126126978,spring
Sydney,2010-04-25,19.806430377359327,spring
Sydney,2010-04-26,17.61436833086634,spring
Sydney,2010-04-27,10.552679930563821,spring
Sydney,2010-04-28,14.54456748244425,spring
Sydney,2010-04-29,19.607607109043304,spring
Sydney,2010-04-30,17.60745507121294,spring
Sydney,2010-05-01,22.266676192742285,spring
Sydney,2010-05-02,21.193908933977948,spring
Sydney,2010-05-03,21.80487208201363,spring
Sydney,2010-05-04,13.896484311044436,spring
Sydney,2010-05-05,22.59680768683918,spring
Sydney,2010-05-06,7.597153353774466,spring
Sydney,2010-05-07,31.874632682339005,spring
Sydney,2010-05-08,20.128509592471502,spring
Sydney,2010-05-09,19.202763476241664,spring
Sydney,2010-05-10,20.701657979265157,spring
Sydney,2010-05-11,13.163399369527056,spring
Sydney,2010-05-12,15.40809845681637,spring
Sydney,2010-05-13,20.24588596319239,spring
Sydney,2010-05-14,15.833009289663941,spring
Sydney,2010-05-15,15.97430200791732,spring
